CapturedFrameNumber,LatencyInMs
454,30.11679
455,30.27494
456,30.18705
457,30.0588
458,30.78541
459,30.08844
460,30.32502
461,30.79128
462,30.55061
463,29.88123
464,30.0703
465,30.78643
466,30.48317
467,30.04449
468,30.49006
469,30.77315
470,30.13442
471,30.50437
472,29.86054
473,30.5897
474,30.42159
475,30.37841
476,30.57565
477,31.30278
478,30.49517
479,30.65818
480,30.54959
481,29.98931
482,29.57286
483,29.8935
484,31.29843
485,30.21873
486,31.09225
487,30.6988
488,30.07643
489,30.86998
490,30.37305
491,30.50641
492,30.69624
493,30.12931
494,30.85235
495,30.76037
496,29.97423
497,30.08639
498,29.4257
499,29.91266
500,30.10632
501,30.65256
502,30.96681
503,30.16508
504,30.53145
505,30.25067
506,29.88251
507,31.31631
508,30.39886
509,30.54321
510,31.01228
511,29.78185
512,30.24735
513,29.94587
514,30.63825
515,30.0335
516,30.03989
517,30.03095
518,30.64285
519,30.96297
520,29.97704
521,30.00617
522,29.87127
523,30.50411
524,30.03478
525,30.06212
526,30.10734
527,30.50795
528,30.29436
529,30.08026
530,30.04909
531,29.67633
532,29.92032
533,29.59406
534,29.85952
535,30.97754
536,30.0961
537,30.61985
538,31.07999
539,30.71821
540,30.1099
541,30.31607
542,30.41674
543,31.25346
544,30.93359
545,31.04652
546,30.50411
547,29.77597
548,29.75477
549,30.14132
550,30.29717
551,29.88915
552,31.58918
553,30.38225
554,30.41572
555,29.87204
556,30.82373
557,30.33089
558,30.05445
559,30.70825
560,31.28029
561,31.09634
562,30.14643
563,30.4916
564,30.64259
565,30.64642
566,30.50233
567,30.10785
568,30.71311
569,30.12753
570,30.12012
571,30.06825
572,29.82579
573,30.0169
574,29.824
575,30.44178
576,30.16176
577,30.34776
578,30.05369
579,29.82758
580,30.20673
581,29.58972
582,30.00693
583,30.02609
584,29.8659
585,31.15127
586,30.65945
587,30.5289
588,29.64976
589,30.05113
590,30.35261
591,29.99825
592,30.19702
593,30.615
594,29.85543
595,31.14948
596,29.79462
597,30.32783
598,29.81429
599,30.31531
600,30.37458
601,30.68194
602,31.16685
603,30.44689
604,30.57565
605,30.68679
606,30.4198
607,29.91291
608,30.47422
609,30.67504
610,31.43333
611,30.08358
612,30.09201
613,30.43718
614,30.6758
615,30.89552
616,30.74325
617,30.7034
618,31.12981
619,30.57182
620,30.67197
621,30.90804
622,31.07386
623,30.67018
624,30.47422
625,30.64387
626,30.93666
627,30.82731
628,31.72024
629,31.20237
630,30.64949
631,30.87611
632,30.31454
633,30.34137
634,31.35157
635,30.34239
636,30.32476
637,30.36794
638,29.99109
639,30.26319
640,30.50923
641,30.30024
642,30.5151
643,30.63953
644,30.49619
645,30.26191
646,30.03274
647,31.10682
648,30.90932
649,30.36436
650,31.39347
651,31.30431
652,30.72358
653,31.07641
654,30.38991
655,35.08478
656,29.98522
657,30.11475
658,30.63339
659,30.80457
660,30.8268
661,30.86819
662,30.67529
663,31.07871
664,30.30841
665,30.70314
666,30.59711
667,30.81479
668,30.36743
669,30.17096
670,30.21669
671,30.79665
672,30.61525
673,30.26472
674,30.53069
675,31.2297
676,30.11501
677,30.73559
678,30.32859
679,30.47192
680,30.94995
681,30.34878
682,30.196
683,31.43384
684,30.13519
685,31.29485
686,30.05829
687,30.48521
688,30.2987
689,30.47371
690,31.18704
691,30.30177
692,31.48289
693,30.93308
694,30.78745
695,30.13366
696,30.92976
697,30.89782
698,31.51381
699,30.70646
700,30.95556
701,30.26498
702,30.00566
703,30.394
704,30.89144
705,30.53299
706,31.17018
707,30.44612
708,31.04192
709,30.16943
710,30.44024
711,30.18833
712,30.11603
713,30.17632
714,29.76345
715,29.89912
716,30.73201
717,30.82271
718,30.301
719,30.60069
720,30.78464
721,30.31505
722,30.9525
723,30.22129
724,30.21873
725,31.03272
726,30.63493
727,30.49543
728,29.76269
729,29.62779
730,30.01051
731,29.55702
732,29.90014
733,30.93615
734,29.92109
735,30.48393
736,30.0634
737,30.42312
738,29.96657
739,30.36922
740,30.31071
741,30.96348
742,29.719
743,30.33779
744,30.08716
745,30.79282
