CapturedFrameNumber,LatencyInMs
243,15.21003
244,15.76265
245,14.40856
246,15.37533
247,14.96961
248,15.11345
249,14.685
250,15.16991
251,14.66839
252,14.77723
253,15.11396
254,15.04932
255,14.8273
256,15.14922
257,14.7016
258,14.93895
259,15.03272
260,15.35259
261,15.37839
262,14.11219
263,15.0736
264,15.01074
265,14.71438
266,14.84442
267,15.02173
268,14.96706
269,15.04421
270,15.27748
271,14.73149
272,15.174
273,14.94892
274,14.49747
275,15.12239
276,15.17681
277,14.90114
278,14.54601
279,15.63516
280,14.03963
281,15.01381
282,15.04549
283,14.91059
284,14.63288
285,15.02045
286,15.21744
287,14.84289
288,14.92056
289,15.25653
290,15.15433
291,15.01688
292,14.51637
293,15.32346
294,14.70211
295,14.93691
296,15.24784
297,14.40983
298,15.10144
299,14.80073
300,15.07973
301,14.72357
302,15.45708
303,15.14181
304,14.92235
305,14.40421
306,15.24477
307,14.84979
308,15.47906
309,14.52659
310,14.64872
311,15.68626
312,15.60987
313,14.46809
314,14.88019
315,14.84391
316,14.81249
317,15.23174
318,15.19444
319,15.06261
320,15.07845
321,14.93946
322,14.60707
323,15.5092
324,14.5128
325,15.1086
326,14.74989
327,15.48519
328,14.80457
329,14.78821
330,14.85311
331,15.01126
332,14.91596
333,15.05162
334,15.16072
335,14.80073
336,14.93282
337,15.17707
338,14.78208
339,15.40854
340,14.41188
341,15.44456
342,14.64233
343,15.12648
344,14.66532
345,15.03272
346,15.03655
347,14.72204
348,14.98468
349,15.0202
350,14.83803
351,15.13645
352,14.58255
353,15.24835
354,15.06031
355,14.93333
356,15.15561
357,14.64821
358,14.94789
359,14.86997
360,15.46398
361,14.62342
362,15.31171
363,14.72817
364,14.85387
365,14.95198
366,14.97089
367,15.21667
368,15.09301
369,14.68678
370,14.95556
371,14.56619
372,14.92286
373,15.12137
374,14.73405
375,15.15995
376,15.1832
377,14.79664
378,15.32857
379,15.4369
380,14.84544
381,14.68193
382,14.51203
383,15.47752
384,14.34801
385,15.54548
386,14.51484
387,14.825
388,14.84238
389,15.2113
390,14.78438
391,14.96936
392,14.86716
393,15.05494
394,14.953
395,14.92413
396,15.09173
397,15.02582
398,14.7389
399,15.36664
400,14.83139
401,14.64335
402,14.79869
403,15.24937
404,14.90267
405,15.2831
406,14.82449
407,14.91851
408,14.88862
409,14.87968
410,14.84672
411,15.2739
412,14.69777
413,14.94994
414,14.85975
415,15.00231
416,14.86205
417,14.84136
418,15.04268
419,14.93895
420,15.00231
421,14.78719
422,15.29868
423,14.61218
424,14.918
425,15.0018
426,14.92132
427,15.3204
428,14.27902
429,15.27313
430,14.83574
431,14.88172
432,15.1275
433,14.81811
434,14.95479
435,15.07002
436,14.74887
437,15.08765
438,14.81606
439,15.197
440,14.98494
441,14.69598
442,14.80584
443,15.02352
444,16.01073
445,14.55035
446,14.98979
447,14.89782
448,15.01943
449,14.81887
450,14.71795
451,15.35463
452,15.07104
453,14.74682
454,14.60937
455,15.19393
456,14.57488
457,14.76624
458,15.29868
459,14.79792
460,14.96859
461,14.86026
462,14.8876
463,14.80967
464,15.29051
465,14.80482
466,15.11575
467,14.92567
468,14.65689
469,15.08765
470,14.69598
471,15.18959
472,14.9829
473,15.0087
474,14.81938
475,15.11013
476,14.6551
477,15.43307
478,14.96195
479,14.76241
480,14.97906
481,16.4982
482,13.59508
483,14.96297
484,15.09352
485,14.95684
486,14.48955
487,15.34467
488,14.84084
489,14.80303
490,15.04064
491,15.13926
492,14.72766
493,14.79256
494,15.12035
495,14.90216
496,14.65664
497,15.08841
498,15.22587
499,15.26828
500,14.34468
501,23.28629
502,12.89402
503,11.18122
504,13.95174
505,14.9295
506,14.84391
507,14.91647
508,14.56568
509,15.50358
510,14.7992
511,15.99668
512,14.07259
513,15.45351
514,14.45199
515,15.64589
516,14.42363
517,14.95556
518,14.93257
519,15.34901
520,14.243
521,15.04805
522,15.47957
523,14.58561
524,14.91162
525,15.09046
526,15.14309
527,14.71923
528,15.35106
529,14.67478
530,15.27058
531,14.72357
532,15.1901
533,14.42823
534,15.03144
535,14.96271
536,15.03553
537,14.90472
538,14.88274
539,14.98264
540,14.78668
541,15.84824
542,14.4152
543,15.04805
544,14.66175
545,15.07717
546,14.7062
547,15.42055
548,14.93129
549,15.21181
550,14.34213
551,15.20543
552,15.08049
553,14.68908
554,15.13593
555,14.77518
556,14.92771
557,14.91519
558,14.91647
559,14.97983
560,14.82296
561,15.58074
562,14.49082
563,15.18524
564,14.62419
565,15.04626
566,15.41135
567,14.51177
568,14.89501
